pair_index,refseq_A,refseq_B,intergenic_distance,label,gene_between_id,gene_between_start,gene_between_end,gene_between_strand
1992,YP_009518770.2,NP_416536.1,706298,0,NP_416353.1,1923364,1923706,-1
1992,YP_009518770.2,NP_416536.1,706298,0,NP_416354.1,1923718,1924591,-1
1992,YP_009518770.2,NP_416536.1,706298,0,NP_416355.1,1924594,1924969,-1
1992,YP_009518770.2,NP_416536.1,706298,0,NP_416356.1,1925107,1925338,1
1992,YP_009518770.2,NP_416536.1,706298,0,NP_416357.1,1925439,1926096,1
1992,YP_009518770.2,NP_416536.1,706298,0,NP_416358.1,1926119,1926782,1
1992,YP_009518770.2,NP_416536.1,706298,0,NP_416359.1,1926778,1928839,-1
1992,YP_009518770.2,NP_416536.1,706298,0,NP_416360.1,1929047,1929707,-1
1992,YP_009518770.2,NP_416536.1,706298,0,NP_416361.2,1930033,1930390,-1
1992,YP_009518770.2,NP_416536.1,706298,0,NP_416362.1,1930456,1930747,-1
1992,YP_009518770.2,NP_416536.1,706298,0,NP_416363.1,1930880,1932059,1
1992,YP_009518770.2,NP_416536.1,706298,0,NP_416364.1,1932114,1932756,-1
1992,YP_009518770.2,NP_416536.1,706298,0,NP_416365.1,1932792,1934604,-1
1992,YP_009518770.2,NP_416536.1,706298,0,NP_416366.1,1934838,1936314,-1
1992,YP_009518770.2,NP_416536.1,706298,0,NP_416367.1,1936651,1937521,1
1992,YP_009518770.2,NP_416536.1,706298,0,NP_416368.1,1937648,1939091,1
1992,YP_009518770.2,NP_416536.1,706298,0,NP_416369.1,1939221,1940193,-1
1992,YP_009518770.2,NP_416536.1,706298,0,NP_416370.2,1940312,1941635,-1
1992,YP_009518770.2,NP_416536.1,706298,0,NP_416371.4,1941650,1942583,-1
1992,YP_009518770.2,NP_416536.1,706298,0,NP_416372.1,1942661,1943417,1
1992,YP_009518770.2,NP_416536.1,706298,0,NP_416373.1,1943413,1944199,1
1992,YP_009518770.2,NP_416536.1,706298,0,NP_416374.1,1944345,1945356,-1
1992,YP_009518770.2,NP_416536.1,706298,0,NP_416375.1,1945364,1945976,-1
1992,YP_009518770.2,NP_416536.1,706298,0,YP_002791244.1,1946114,1946180,-1
1992,YP_009518770.2,NP_416536.1,706298,0,NP_416376.2,1946250,1946853,1
1992,YP_009518770.2,NP_416536.1,706298,0,NP_416377.1,1946854,1947376,-1
1992,YP_009518770.2,NP_416536.1,706298,0,NP_416378.1,1947410,1948151,-1
1992,YP_009518770.2,NP_416536.1,706298,0,NP_416379.1,1948179,1948632,-1
1992,YP_009518770.2,NP_416536.1,706298,0,NP_416380.1,1948749,1950522,-1
1992,YP_009518770.2,NP_416536.1,706298,0,NP_416381.2,1950831,1951398,1
1992,YP_009518770.2,NP_416536.1,706298,0,NP_416382.1,1951394,1952213,1
1992,YP_009518770.2,NP_416536.1,706298,0,NP_416383.4,1952265,1952661,1
1992,YP_009518770.2,NP_416536.1,706298,0,NP_416384.1,1952701,1953445,1
1992,YP_009518770.2,NP_416536.1,706298,0,NP_416385.1,1953441,1954413,1
1992,YP_009518770.2,NP_416536.1,706298,0,NP_416386.4,1954577,1957007,-1
1992,YP_009518770.2,NP_416536.1,706298,0,NP_416387.1,1957031,1958132,-1
1992,YP_009518770.2,NP_416536.1,706298,0,YP_025309.2,1958519,1959266,-1
1992,YP_009518770.2,NP_416536.1,706298,0,NP_416389.4,1959279,1959846,-1
1992,YP_009518770.2,NP_416536.1,706298,0,NP_416390.1,1960061,1961795,1
1992,YP_009518770.2,NP_416536.1,706298,0,YP_010051188.1,1961836,1961881,-1
1992,YP_009518770.2,NP_416536.1,706298,0,NP_416391.4,1961971,1962460,1
1992,YP_009518770.2,NP_416536.1,706298,0,NP_416392.1,1962579,1962972,-1
1992,YP_009518770.2,NP_416536.1,706298,0,NP_416393.1,1962971,1965050,-1
1992,YP_009518770.2,NP_416536.1,706298,0,NP_416394.1,1965042,1966191,-1
1992,YP_009518770.2,NP_416536.1,706298,0,NP_416395.1,1966392,1967037,-1
1992,YP_009518770.2,NP_416536.1,706298,0,NP_416396.1,1967047,1967437,-1
1992,YP_009518770.2,NP_416536.1,706298,0,NP_416397.1,1967451,1968501,-1
1992,YP_009518770.2,NP_416536.1,706298,0,NP_416398.1,1968503,1969364,-1
1992,YP_009518770.2,NP_416536.1,706298,0,NP_416399.1,1969382,1970984,-1
1992,YP_009518770.2,NP_416536.1,706298,0,NP_416400.1,1971029,1972691,-1
1992,YP_009518770.2,NP_416536.1,706298,0,NP_416401.1,1972835,1973339,-1
1992,YP_009518770.2,NP_416536.1,706298,0,YP_010283911.1,1973359,1975324,-1
1992,YP_009518770.2,NP_416536.1,706298,0,NP_416402.2,1973359,1975033,-1
1992,YP_009518770.2,NP_416536.1,706298,0,NP_416403.1,1975328,1976255,-1
1992,YP_009518770.2,NP_416536.1,706298,0,NP_416404.1,1976251,1977139,-1
1992,YP_009518770.2,NP_416536.1,706298,0,NP_416405.1,1977265,1977844,-1
1992,YP_009518770.2,NP_416536.1,706298,0,NP_416406.4,1977846,1978197,-1
1992,YP_009518770.2,NP_416536.1,706298,0,NP_416407.1,1978517,1979021,-1
1992,YP_009518770.2,NP_416536.1,706298,0,NP_416408.1,1978939,1979215,-1
1992,YP_009518770.2,NP_416536.1,706298,0,NP_416409.1,1979752,1980181,1
1992,YP_009518770.2,NP_416536.1,706298,0,NP_416410.1,1980187,1981612,-1
1992,YP_009518770.2,NP_416536.1,706298,0,NP_416411.1,1981586,1982387,-1
1992,YP_009518770.2,NP_416536.1,706298,0,YP_026162.2,1982553,1983540,-1
1992,YP_009518770.2,NP_416536.1,706298,0,NP_416413.1,1983554,1985069,-1
1992,YP_009518770.2,NP_416536.1,706298,0,NP_416414.1,1985138,1986128,-1
1992,YP_009518770.2,NP_416536.1,706298,0,NP_416415.1,1986924,1987428,1
1992,YP_009518770.2,NP_416536.1,706298,0,NP_416416.2,1987506,1987758,-1
1992,YP_009518770.2,NP_416536.1,706298,0,YP_002791245.1,1987872,1987959,-1
1992,YP_009518770.2,NP_416536.1,706298,0,NP_416417.1,1988221,1988545,1
1992,YP_009518770.2,NP_416536.1,706298,0,NP_416418.1,1988715,1989213,1
1992,YP_009518770.2,NP_416536.1,706298,0,NP_416419.1,1989250,1989490,-1
1992,YP_009518770.2,NP_416536.1,706298,0,NP_416420.1,1989680,1990892,1
1992,YP_009518770.2,NP_416536.1,706298,0,NP_416421.1,1990953,1991619,-1
1992,YP_009518770.2,NP_416536.1,706298,0,NP_416422.1,1992268,1992817,-1
1992,YP_009518770.2,NP_416536.1,706298,0,NP_416423.4,1992873,1994706,-1
1992,YP_009518770.2,NP_416536.1,706298,0,NP_416424.1,1994702,1995359,-1
1992,YP_009518770.2,NP_416536.1,706298,0,YP_009518796.1,1995654,1995831,1
1992,YP_009518770.2,NP_416536.1,706298,0,NP_416425.1,1995817,1996042,1
1992,YP_009518770.2,NP_416536.1,706298,0,NP_416426.1,1996109,1996832,-1
1992,YP_009518770.2,NP_416536.1,706298,0,NP_416427.1,1997061,1997814,-1
1992,YP_009518770.2,NP_416536.1,706298,0,NP_416428.1,1997810,1998479,-1
1992,YP_009518770.2,NP_416536.1,706298,0,NP_416429.4,1998493,1999480,-1
1992,YP_009518770.2,NP_416536.1,706298,0,NP_416430.1,1999584,2000385,-1
1992,YP_009518770.2,NP_416536.1,706298,0,NP_416431.2,2000472,2001024,-1
1992,YP_009518770.2,NP_416536.1,706298,0,NP_416432.3,2001069,2001789,-1
1992,YP_009518770.2,NP_416536.1,706298,0,NP_416433.1,2002109,2003606,-1
1992,YP_009518770.2,NP_416536.1,706298,0,NP_416434.1,2003871,2005278,1
1992,YP_009518770.2,NP_416536.1,706298,0,NP_416435.1,2005302,2005713,1
1992,YP_009518770.2,NP_416536.1,706298,0,NP_416436.1,2005712,2006078,1
1992,YP_009518770.2,NP_416536.1,706298,0,NP_416437.1,2006155,2007643,1
1992,YP_009518770.2,NP_416536.1,706298,0,NP_416438.1,2007676,2008090,-1
1992,YP_009518770.2,NP_416536.1,706298,0,NP_416439.1,2008276,2009482,1
1992,YP_009518770.2,NP_416536.1,706298,0,NP_416440.1,2009478,2009712,1
1992,YP_009518770.2,NP_416536.1,706298,0,YP_025310.1,2009820,2010489,1
1992,YP_009518770.2,NP_416536.1,706298,0,NP_416442.1,2010599,2011079,1
1992,YP_009518770.2,NP_416536.1,706298,0,NP_416447.1,2012699,2013014,-1
1992,YP_009518770.2,NP_416536.1,706298,0,NP_416448.1,2013228,2014887,1
1992,YP_009518770.2,NP_416536.1,706298,0,NP_416449.1,2014879,2015875,1
1992,YP_009518770.2,NP_416536.1,706298,0,NP_416450.2,2015867,2016554,1
1992,YP_009518770.2,NP_416536.1,706298,0,NP_416451.1,2016553,2017927,1
1992,YP_009518770.2,NP_416536.1,706298,0,NP_416452.1,2017945,2018389,1
1992,YP_009518770.2,NP_416536.1,706298,0,NP_416453.1,2018385,2019513,1
1992,YP_009518770.2,NP_416536.1,706298,0,NP_416454.1,2019617,2020082,1
1992,YP_009518770.2,NP_416536.1,706298,0,NP_416455.1,2020086,2021091,1
1992,YP_009518770.2,NP_416536.1,706298,0,NP_416456.1,2021087,2021501,1
1992,YP_009518770.2,NP_416536.1,706298,0,NP_416457.4,2021503,2021869,1
1992,YP_009518770.2,NP_416536.1,706298,0,NP_416458.1,2021868,2022606,1
1992,YP_009518770.2,NP_416536.1,706298,0,NP_416459.1,2022615,2022885,1
1992,YP_009518770.2,NP_416536.1,706298,0,NP_416460.1,2022892,2023678,1
1992,YP_009518770.2,NP_416536.1,706298,0,NP_416461.1,2023967,2024591,1
1992,YP_009518770.2,NP_416536.1,706298,0,NP_416462.1,2024634,2024823,-1
1992,YP_009518770.2,NP_416536.1,706298,0,NP_416463.4,2024985,2025213,1
1992,YP_009518770.2,NP_416536.1,706298,0,NP_416464.1,2025510,2026326,1
1992,YP_009518770.2,NP_416536.1,706298,0,NP_416465.2,2026322,2028017,-1
1992,YP_009518770.2,NP_416536.1,706298,0,NP_416466.1,2028187,2028370,-1
1992,YP_009518770.2,NP_416536.1,706298,0,NP_416467.1,2028448,2029366,-1
1992,YP_009518770.2,NP_416536.1,706298,0,NP_416468.1,2029538,2030459,1
1992,YP_009518770.2,NP_416536.1,706298,0,NP_416469.1,2030447,2030918,-1
1992,YP_009518770.2,NP_416536.1,706298,0,NP_416470.1,2030898,2032317,-1
1992,YP_009518770.2,NP_416536.1,706298,0,NP_416471.1,2032383,2033079,-1
1992,YP_009518770.2,NP_416536.1,706298,0,NP_416472.3,2033118,2033421,-1
1992,YP_009518770.2,NP_416536.1,706298,0,NP_416476.1,2035834,2036686,1
1992,YP_009518770.2,NP_416536.1,706298,0,NP_416477.1,2036793,2038152,-1
1992,YP_009518770.2,NP_416536.1,706298,0,NP_416478.2,2038151,2038823,-1
1992,YP_009518770.2,NP_416536.1,706298,0,NP_416479.1,2038955,2039369,1
1992,YP_009518770.2,NP_416536.1,706298,0,NP_416480.1,2039477,2040482,1
1992,YP_009518770.2,NP_416536.1,706298,0,NP_416481.1,2040482,2041118,1
1992,YP_009518770.2,NP_416536.1,706298,0,NP_416482.1,2041374,2042025,1
1992,YP_009518770.2,NP_416536.1,706298,0,NP_416483.4,2042367,2042898,1
1992,YP_009518770.2,NP_416536.1,706298,0,NP_416484.2,2043650,2044448,1
1992,YP_009518770.2,NP_416536.1,706298,0,NP_416485.4,2044937,2052014,1
1992,YP_009518770.2,NP_416536.1,706298,0,NP_416488.1,2053642,2054959,1
1992,YP_009518770.2,NP_416536.1,706298,0,NP_416489.1,2055060,2056515,1
1992,YP_009518770.2,NP_416536.1,706298,0,NP_416490.1,2056857,2057574,1
1992,YP_009518770.2,NP_416536.1,706298,0,NP_416491.3,2058202,2059846,-1
1992,YP_009518770.2,NP_416536.1,706298,0,NP_416492.1,2059963,2060914,-1
1992,YP_009518770.2,NP_416536.1,706298,0,NP_416493.1,2061015,2061933,-1
1992,YP_009518770.2,NP_416536.1,706298,0,NP_416494.1,2062390,2063323,-1
1992,YP_009518770.2,NP_416536.1,706298,0,NP_416495.1,2063387,2064467,-1
1992,YP_009518770.2,NP_416536.1,706298,0,NP_416496.1,2064478,2065222,-1
1992,YP_009518770.2,NP_416536.1,706298,0,NP_416497.1,2065218,2065764,-1
1992,YP_009518770.2,NP_416536.1,706298,0,NP_416498.2,2066304,2067285,-1
1992,YP_009518770.2,NP_416536.1,706298,0,NP_416500.1,2068951,2069857,-1
1992,YP_009518770.2,NP_416536.1,706298,0,YP_026163.2,2069814,2070180,-1
1992,YP_009518770.2,NP_416536.1,706298,0,YP_026164.1,2071538,2074658,1
1992,YP_009518770.2,NP_416536.1,706298,0,NP_416505.2,2074778,2076311,1
1992,YP_009518770.2,NP_416536.1,706298,0,NP_416506.1,2076307,2076754,1
1992,YP_009518770.2,NP_416536.1,706298,0,NP_416507.1,2076816,2077038,1
1992,YP_009518770.2,NP_416536.1,706298,0,NP_416508.1,2077111,2077480,1
1992,YP_009518770.2,NP_416536.1,706298,0,NP_416509.1,2077568,2077943,1
1992,YP_009518770.2,NP_416536.1,706298,0,YP_009518797.1,2077939,2078134,1
1992,YP_009518770.2,NP_416536.1,706298,0,YP_009518798.1,2078574,2078931,1
1992,YP_009518770.2,NP_416536.1,706298,0,NP_416511.4,2079031,2079361,-1
1992,YP_009518770.2,NP_416536.1,706298,0,YP_010283912.1,2079426,2079477,-1
1992,YP_009518770.2,NP_416536.1,706298,0,NP_416512.1,2079532,2080591,-1
1992,YP_009518770.2,NP_416536.1,706298,0,NP_416513.1,2080788,2081262,-1
1992,YP_009518770.2,NP_416536.1,706298,0,NP_416514.4,2081380,2082547,-1
1992,YP_009518770.2,NP_416536.1,706298,0,NP_416515.1,2082755,2084183,1
1992,YP_009518770.2,NP_416536.1,706298,0,NP_416516.1,2084225,2084453,-1
1992,YP_009518770.2,NP_416536.1,706298,0,NP_416517.1,2084466,2085525,-1
1992,YP_009518770.2,NP_416536.1,706298,0,NP_416518.2,2085703,2087062,-1
1992,YP_009518770.2,NP_416536.1,706298,0,YP_002791246.1,2087051,2087114,-1
1992,YP_009518770.2,NP_416536.1,706298,0,NP_416519.4,2087328,2088258,-1
1992,YP_009518770.2,NP_416536.1,706298,0,NP_416520.1,2088303,2089128,-1
1992,YP_009518770.2,NP_416536.1,706298,0,YP_588458.1,2089210,2089465,-1
1992,YP_009518770.2,NP_416536.1,706298,0,NP_416521.2,2089461,2089713,-1
1992,YP_009518770.2,NP_416536.1,706298,0,NP_416522.1,2089995,2090046,1
1992,YP_009518770.2,NP_416536.1,706298,0,NP_416523.1,2090191,2091091,1
1992,YP_009518770.2,NP_416536.1,706298,0,NP_416524.1,2091096,2092401,1
1992,YP_009518770.2,NP_416536.1,706298,0,NP_416525.1,2092397,2093468,1
1992,YP_009518770.2,NP_416536.1,706298,0,NP_416526.4,2093467,2094535,1
1992,YP_009518770.2,NP_416536.1,706298,0,NP_416527.1,2094534,2095125,1
1992,YP_009518770.2,NP_416536.1,706298,0,NP_416528.2,2095124,2095862,1
1992,YP_009518770.2,NP_416536.1,706298,0,NP_416529.1,2095843,2096620,1
1992,YP_009518770.2,NP_416536.1,706298,0,NP_416530.1,2096613,2097225,1
1992,YP_009518770.2,NP_416536.1,706298,0,NP_416531.4,2097320,2098301,-1
1992,YP_009518770.2,NP_416536.1,706298,0,NP_416532.1,2098446,2099613,-1
1992,YP_009518770.2,NP_416536.1,706298,0,NP_416533.1,2099861,2101268,-1
1992,YP_009518770.2,NP_416536.1,706298,0,NP_415847.2,2101894,2102875,-1
2145,YP_009518770.2,NP_416697.1,893407,0,NP_415848.1,1397364,1397622,1
2145,YP_009518770.2,NP_416697.1,893407,0,NP_415849.1,1397671,1398622,-1
2145,YP_009518770.2,NP_416697.1,893407,0,NP_415850.1,1398773,1399526,-1
2145,YP_009518770.2,NP_416697.1,893407,0,NP_415851.1,1399720,1400236,-1
2145,YP_009518770.2,NP_416697.1,893407,0,NP_415852.2,1400246,1401773,-1
2145,YP_009518770.2,NP_416697.1,893407,0,NP_415853.1,1401809,1403255,-1
2145,YP_009518770.2,NP_416697.1,893407,0,NP_415854.4,1403254,1404565,-1
2145,YP_009518770.2,NP_416697.1,893407,0,NP_415855.1,1404740,1405649,1
2145,YP_009518770.2,NP_416697.1,893407,0,NP_415856.1,1405978,1406542,1
2145,YP_009518770.2,NP_416697.1,893407,0,NP_415857.2,1406562,1407795,-1
2145,YP_009518770.2,NP_416697.1,893407,0,YP_010051183.1,1407988,1408036,1
2145,YP_009518770.2,NP_416697.1,893407,0,NP_415858.1,1408049,1409033,1
2145,YP_009518770.2,NP_416697.1,893407,0,YP_009518775.1,1409307,1409481,1
2145,YP_009518770.2,NP_416697.1,893407,0,NP_415859.1,1409510,1410884,1
2145,YP_009518770.2,NP_416697.1,893407,0,NP_415860.1,1411012,1411948,-1
2145,YP_009518770.2,NP_416697.1,893407,0,NP_415861.1,1411999,1413235,-1
2145,YP_009518770.2,NP_416697.1,893407,0,NP_415862.4,1413236,1413452,-1
2145,YP_009518770.2,NP_416697.1,893407,0,NP_415863.1,1413530,1413740,-1
2145,YP_009518770.2,NP_416697.1,893407,0,NP_415864.1,1413732,1413927,-1
2145,YP_009518770.2,NP_416697.1,893407,0,NP_415865.1,1413983,1414793,-1
2145,YP_009518770.2,NP_416697.1,893407,0,NP_415866.1,1414785,1417386,-1
2145,YP_009518770.2,NP_416697.1,893407,0,NP_415867.1,1417487,1417763,-1
2145,YP_009518770.2,NP_416697.1,893407,0,YP_588451.1,1417837,1418008,-1
2145,YP_009518770.2,NP_416697.1,893407,0,NP_415869.2,1418007,1418229,-1
2145,YP_009518770.2,NP_416697.1,893407,0,NP_415870.4,1418670,1419159,1
2145,YP_009518770.2,NP_416697.1,893407,0,NP_415872.2,1419155,1419311,-1
2145,YP_009518770.2,NP_416697.1,893407,0,NP_415873.2,1419321,1419456,-1
2145,YP_009518770.2,NP_416697.1,893407,0,NP_415874.1,1419764,1420241,-1
2145,YP_009518770.2,NP_416697.1,893407,0,NP_415875.1,1420364,1420661,1
2145,YP_009518770.2,NP_416697.1,893407,0,NP_415876.1,1420683,1421106,1
2145,YP_009518770.2,NP_416697.1,893407,0,NP_415877.1,1421118,1421976,1
2145,YP_009518770.2,NP_416697.1,893407,0,NP_415878.1,1421982,1422729,1
2145,YP_009518770.2,NP_416697.1,893407,0,YP_009518776.1,1422751,1423312,1
2145,YP_009518770.2,NP_416697.1,893407,0,YP_588452.1,1423399,1423585,1
2145,YP_009518770.2,NP_416697.1,893407,0,NP_415881.1,1423781,1425239,1
2145,YP_009518770.2,NP_416697.1,893407,0,NP_415883.1,1425376,1425640,1
2145,YP_009518770.2,NP_416697.1,893407,0,YP_009518777.1,1425620,1425980,1
2145,YP_009518770.2,NP_416697.1,893407,0,YP_009518778.1,1426453,1427482,1
2145,YP_009518770.2,NP_416697.1,893407,0,NP_415888.1,1427745,1428726,-1
2145,YP_009518770.2,NP_416697.1,893407,0,NP_415890.2,1429048,1432411,1
2145,YP_009518770.2,NP_416697.1,893407,0,NP_415891.1,1432410,1432986,1
2145,YP_009518770.2,NP_416697.1,893407,0,NP_415892.1,1433083,1433674,-1
2145,YP_009518770.2,NP_416697.1,893407,0,NP_415893.2,1433990,1434224,-1
2145,YP_009518770.2,NP_416697.1,893407,0,YP_009518779.1,1434292,1434406,-1
2145,YP_009518770.2,NP_416697.1,893407,0,NP_415894.4,1435184,1435619,-1
2145,YP_009518770.2,NP_416697.1,893407,0,NP_415895.1,1435759,1436893,-1
2145,YP_009518770.2,NP_416697.1,893407,0,NP_415896.1,1437259,1440784,-1
2145,YP_009518770.2,NP_416697.1,893407,0,YP_588453.1,1441057,1441324,1
2145,YP_009518770.2,NP_416697.1,893407,0,NP_415897.1,1441320,1441743,-1
2145,YP_009518770.2,NP_416697.1,893407,0,NP_415898.1,1441853,1442843,-1
2145,YP_009518770.2,NP_416697.1,893407,0,NP_415899.1,1443050,1445690,1
2145,YP_009518770.2,NP_416697.1,893407,0,NP_415900.1,1445686,1445872,1
2145,YP_009518770.2,NP_416697.1,893407,0,NP_415901.2,1445879,1446206,1
2145,YP_009518770.2,NP_416697.1,893407,0,NP_415902.1,1446377,1447283,-1
2145,YP_009518770.2,NP_416697.1,893407,0,NP_415903.4,1447518,1449018,1
2145,YP_009518770.2,NP_416697.1,893407,0,NP_415904.3,1449075,1451349,-1
2145,YP_009518770.2,NP_416697.1,893407,0,NP_415905.1,1451596,1453642,-1
2145,YP_009518770.2,NP_416697.1,893407,0,NP_415906.1,1453926,1454856,1
2145,YP_009518770.2,NP_416697.1,893407,0,NP_415907.1,1454867,1455155,1
2145,YP_009518770.2,NP_416697.1,893407,0,NP_415908.1,1455163,1455910,1
2145,YP_009518770.2,NP_416697.1,893407,0,NP_415909.4,1455924,1456422,1
2145,YP_009518770.2,NP_416697.1,893407,0,NP_415910.1,1456429,1457500,1
2145,YP_009518770.2,NP_416697.1,893407,0,NP_415911.1,1457496,1458264,1
2145,YP_009518770.2,NP_416697.1,893407,0,NP_415912.1,1458263,1459052,1
2145,YP_009518770.2,NP_416697.1,893407,0,NP_415913.1,1459053,1460481,1
2145,YP_009518770.2,NP_416697.1,893407,0,NP_415914.1,1460470,1460893,1
2145,YP_009518770.2,NP_416697.1,893407,0,NP_415915.1,1460892,1462098,1
2145,YP_009518770.2,NP_416697.1,893407,0,NP_415916.1,1462124,1463438,1
2145,YP_009518770.2,NP_416697.1,893407,0,NP_415917.1,1463538,1464489,1
2145,YP_009518770.2,NP_416697.1,893407,0,NP_415918.1,1464470,1465061,1
2145,YP_009518770.2,NP_416697.1,893407,0,YP_002791240.1,1465164,1465230,-1
2145,YP_009518770.2,NP_416697.1,893407,0,NP_415920.1,1467920,1468826,-1
2145,YP_009518770.2,NP_416697.1,893407,0,NP_415921.2,1468783,1469149,-1
2145,YP_009518770.2,NP_416697.1,893407,0,NP_415922.1,1469357,1470509,1
2145,YP_009518770.2,NP_416697.1,893407,0,NP_415924.1,1474220,1475081,1
2145,YP_009518770.2,NP_416697.1,893407,0,NP_415925.2,1475143,1477450,1
2145,YP_009518770.2,NP_416697.1,893407,0,NP_415926.4,1477620,1478226,1
2145,YP_009518770.2,NP_416697.1,893407,0,NP_415927.1,1478225,1479122,1
2145,YP_009518770.2,NP_416697.1,893407,0,NP_415928.1,1479137,1480895,1
2145,YP_009518770.2,NP_416697.1,893407,0,NP_415929.1,1480908,1482201,1
2145,YP_009518770.2,NP_416697.1,893407,0,NP_415930.1,1482254,1482860,-1
2145,YP_009518770.2,NP_416697.1,893407,0,NP_415931.4,1483060,1486963,1
2145,YP_009518770.2,NP_416697.1,893407,0,NP_415932.1,1487234,1488035,1
2145,YP_009518770.2,NP_416697.1,893407,0,NP_415933.1,1488231,1489671,1
2145,YP_009518770.2,NP_416697.1,893407,0,NP_415935.2,1490901,1491432,1
2145,YP_009518770.2,NP_416697.1,893407,0,NP_415936.1,1491676,1491850,1
2145,YP_009518770.2,NP_416697.1,893407,0,YP_010051184.1,1491875,1491944,1
2145,YP_009518770.2,NP_416697.1,893407,0,YP_025301.1,1491921,1492071,-1
2145,YP_009518770.2,NP_416697.1,893407,0,NP_415937.1,1491961,1492129,-1
2145,YP_009518770.2,NP_416697.1,893407,0,NP_415938.1,1492469,1494110,1
2145,YP_009518770.2,NP_416697.1,893407,0,NP_415939.2,1494147,1495071,-1
2145,YP_009518770.2,NP_416697.1,893407,0,NP_415940.1,1495287,1496631,1
2145,YP_009518770.2,NP_416697.1,893407,0,NP_415941.5,1496855,1498511,1
2145,YP_009518770.2,NP_416697.1,893407,0,NP_415943.4,1498650,1498875,1
2145,YP_009518770.2,NP_416697.1,893407,0,NP_415944.1,1498937,1499477,1
2145,YP_009518770.2,NP_416697.1,893407,0,NP_415945.1,1499468,1500449,-1
2145,YP_009518770.2,NP_416697.1,893407,0,NP_415946.1,1500572,1501565,1
2145,YP_009518770.2,NP_416697.1,893407,0,NP_415947.1,1501561,1502155,1
2145,YP_009518770.2,NP_416697.1,893407,0,NP_415948.1,1502456,1503125,1
2145,YP_009518770.2,NP_416697.1,893407,0,NP_415949.3,1503656,1504865,1
2145,YP_009518770.2,NP_416697.1,893407,0,NP_415950.4,1504904,1506080,-1
2145,YP_009518770.2,NP_416697.1,893407,0,NP_415951.1,1506171,1506708,1
2145,YP_009518770.2,NP_416697.1,893407,0,NP_415952.2,1506780,1508742,1
2145,YP_009518770.2,NP_416697.1,893407,0,NP_415953.1,1508833,1509064,-1
2145,YP_009518770.2,NP_416697.1,893407,0,NP_415954.2,1509285,1509462,1
2145,YP_009518770.2,NP_416697.1,893407,0,NP_415955.2,1509507,1509924,1
2145,YP_009518770.2,NP_416697.1,893407,0,NP_415956.1,1510002,1511409,1
2145,YP_009518770.2,NP_416697.1,893407,0,NP_415957.1,1511653,1512799,1
2145,YP_009518770.2,NP_416697.1,893407,0,NP_415958.1,1512816,1513830,1
2145,YP_009518770.2,NP_416697.1,893407,0,NP_415959.1,1513830,1514772,1
2145,YP_009518770.2,NP_416697.1,893407,0,NP_415960.1,1514761,1515556,1
2145,YP_009518770.2,NP_416697.1,893407,0,NP_415961.1,1515577,1517002,1
2145,YP_009518770.2,NP_416697.1,893407,0,YP_001165318.1,1517098,1517194,-1
2145,YP_009518770.2,NP_416697.1,893407,0,NP_415962.2,1517388,1517562,1
2145,YP_009518770.2,NP_416697.1,893407,0,NP_415963.1,1517647,1517881,1
2145,YP_009518770.2,NP_416697.1,893407,0,NP_415964.1,1517881,1518331,-1
2145,YP_009518770.2,NP_416697.1,893407,0,NP_415965.1,1518327,1518846,-1
2145,YP_009518770.2,NP_416697.1,893407,0,NP_415966.6,1519026,1520064,1
2145,YP_009518770.2,NP_416697.1,893407,0,NP_415967.2,1520261,1520927,1
2145,YP_009518770.2,NP_416697.1,893407,0,NP_415968.1,1520962,1523065,-1
2145,YP_009518770.2,NP_416697.1,893407,0,NP_415969.1,1523306,1524368,1
2145,YP_009518770.2,NP_416697.1,893407,0,NP_415970.4,1524480,1525980,-1
2145,YP_009518770.2,NP_416697.1,893407,0,NP_415971.1,1526246,1526864,1
2145,YP_009518770.2,NP_416697.1,893407,0,NP_415972.1,1526939,1527152,1
2145,YP_009518770.2,NP_416697.1,893407,0,NP_415974.1,1529921,1530404,1
2145,YP_009518770.2,NP_416697.1,893407,0,YP_009518780.1,1530318,1530504,-1
2145,YP_009518770.2,NP_416697.1,893407,0,NP_415977.1,1531815,1532952,1
2145,YP_009518770.2,NP_416697.1,893407,0,NP_415978.1,1533051,1533285,1
2145,YP_009518770.2,NP_416697.1,893407,0,NP_415979.2,1533281,1533851,-1
2145,YP_009518770.2,NP_416697.1,893407,0,NP_415980.1,1534023,1534869,1
2145,YP_009518770.2,NP_416697.1,893407,0,NP_415981.1,1534964,1535858,-1
2145,YP_009518770.2,NP_416697.1,893407,0,NP_415982.1,1535936,1536617,-1
2145,YP_009518770.2,NP_416697.1,893407,0,NP_415983.1,1536613,1537309,-1
2145,YP_009518770.2,NP_416697.1,893407,0,NP_415984.1,1537308,1538853,-1
2145,YP_009518770.2,NP_416697.1,893407,0,NP_415985.1,1538849,1542590,-1
2145,YP_009518770.2,NP_416697.1,893407,0,NP_415986.1,1542671,1544060,-1
2145,YP_009518770.2,NP_416697.1,893407,0,YP_009518781.1,1544757,1545714,-1
2145,YP_009518770.2,NP_416697.1,893407,0,YP_009518782.1,1545737,1546028,-1
2145,YP_009518770.2,NP_416697.1,893407,0,NP_415990.5,1546287,1547169,-1
2145,YP_009518770.2,NP_416697.1,893407,0,NP_415991.1,1547400,1550448,1
2145,YP_009518770.2,NP_416697.1,893407,0,NP_415992.1,1550460,1551345,1
